RealGM Summary Page,Highest Level Reached,Season,,School,,SR-1,SR-2,BPM,,,
/player/Joe-Rahon/Summary/42291,International,2012,13,Boston College,/player/Joe-Rahon/Summary/42291=2012,/cbb/players/joe-rahon-1.html,,2.70,-0.50,2.20,
/player/Joe-Rahon/Summary/42291,International,2013,14,Boston College,/player/Joe-Rahon/Summary/42291=2013,/cbb/players/joe-rahon-1.html,,2.00,-1.40,0.60,
/player/Joe-Rahon/Summary/42291,International,2015,16,Saint Mary's,/player/Joe-Rahon/Summary/42291=2015,/cbb/players/joe-rahon-1.html,,2.10,3.00,5.10,
/player/Joe-Rahon/Summary/42291,International,2016,17,Saint Mary's,/player/Joe-Rahon/Summary/42291=2016,/cbb/players/joe-rahon-1.html,,2.90,3.80,6.70,
/player/Michael-Ramey/Summary/42930,International,2012,13,Ball State,/player/Michael-Ramey/Summary/42930=2012,/cbb/players/michael-ramey-1.html,,-3.80,-6.30,-10.10,
/player/Michael-Ramey/Summary/42930,International,2015,16,Southern Mississippi,/player/Michael-Ramey/Summary/42930=2015,/cbb/players/michael-ramey-1.html,,-2.30,-4.20,-6.50,
/player/Michael-Ramey/Summary/42930,International,2016,17,Southern Mississippi,/player/Michael-Ramey/Summary/42930=2016,/cbb/players/michael-ramey-1.html,,-2.40,-3.50,-5.90,
/player/Alex-Ramon/Summary/25822,International,2012,13,Colgate,/player/Alex-Ramon/Summary/25822=2012,/cbb/players/alex-ramon-1.html,,-6.10,-0.50,-6.60,
/player/Alex-Ramon/Summary/25822,International,2013,14,Colgate,/player/Alex-Ramon/Summary/25822=2013,/cbb/players/alex-ramon-1.html,,-5.50,-1.90,-7.40,
/player/Alex-Ramon/Summary/25822,International,2014,15,Colgate,/player/Alex-Ramon/Summary/25822=2014,/cbb/players/alex-ramon-1.html,,0.60,-0.50,0.10,
/player/Alex-Ramon/Summary/25822,International,2015,16,Colgate,/player/Alex-Ramon/Summary/25822=2015,/cbb/players/alex-ramon-1.html,,-0.90,-1.60,-2.40,
/player/Kendrick-Ray/Summary/45413,International,2012,13,Quinnipiac,/player/Kendrick-Ray/Summary/45413=2012,/cbb/players/kendrick-ray-1.html,,-4.70,-2.00,-6.60,
/player/Kendrick-Ray/Summary/45413,International,2013,14,Quinnipiac,/player/Kendrick-Ray/Summary/45413=2013,/cbb/players/kendrick-ray-1.html,,3.00,4.40,7.40,
/player/Kendrick-Ray/Summary/45413,International,2015,16,Kennesaw State,/player/Kendrick-Ray/Summary/45413=2015,/cbb/players/kendrick-ray-1.html,,2.90,-1.80,1.10,
/player/Kendrick-Ray/Summary/45413,International,2016,17,Kennesaw State,/player/Kendrick-Ray/Summary/45413=2016,/cbb/players/kendrick-ray-1.html,,3.40,-3.90,-0.50,
/player/Jesse-Reed/Summary/44263,International,2012,13,American University,/player/Jesse-Reed/Summary/44263=2012,/cbb/players/jesse-reed-1.html,,-1.60,-2.70,-4.30,
/player/Jesse-Reed/Summary/44263,International,2013,14,American University,/player/Jesse-Reed/Summary/44263=2013,/cbb/players/jesse-reed-1.html,,1.70,0.60,2.40,
/player/Jesse-Reed/Summary/44263,International,2014,15,American University,/player/Jesse-Reed/Summary/44263=2014,/cbb/players/jesse-reed-1.html,,0.30,-0.80,-0.50,
/player/Jesse-Reed/Summary/44263,International,2015,16,American University,/player/Jesse-Reed/Summary/44263=2015,/cbb/players/jesse-reed-1.html,,-1.30,-0.80,-2.10,
/player/Jordan-Reed/Summary/45827,International,2012,13,Binghamton,/player/Jordan-Reed/Summary/45827=2012,/cbb/players/jordan-reed-1.html,,-3.10,-1.80,-4.90,
/player/Jordan-Reed/Summary/45827,International,2013,14,Binghamton,/player/Jordan-Reed/Summary/45827=2013,/cbb/players/jordan-reed-1.html,,-1.90,0.70,-1.20,
/player/Jordan-Reed/Summary/45827,International,2014,15,Binghamton,/player/Jordan-Reed/Summary/45827=2014,/cbb/players/jordan-reed-1.html,,-10.20,4.40,-5.90,
/player/Jordan-Reed/Summary/45827,International,2016,17,Tennessee State,/player/Jordan-Reed/Summary/45827=2016,/cbb/players/jordan-reed-1.html,,-1.40,1.40,0.00,
/player/Derek-Reese/Summary/41477,International,2012,13,Tennessee,/player/Derek-Reese/Summary/41477=2012,/cbb/players/derek-reese-1.html,,2.20,0.10,2.30,
/player/Derek-Reese/Summary/41477,International,2013,14,Tennessee,/player/Derek-Reese/Summary/41477=2013,/cbb/players/derek-reese-1.html,,-0.10,3.50,3.40,
/player/Derek-Reese/Summary/41477,International,2014,15,Tennessee,/player/Derek-Reese/Summary/41477=2014,/cbb/players/derek-reese-1.html,,0.80,0.90,1.70,
/player/Derek-Reese/Summary/41477,International,2015,16,Tennessee,/player/Derek-Reese/Summary/41477=2015,/cbb/players/derek-reese-1.html,,0.30,3.90,4.20,
/player/Jarmal-Reid/Summary/28740,International,2012,13,Oregon State,/player/Jarmal-Reid/Summary/28740=2012,/cbb/players/jarmal-reid-1.html,,-3.40,1.60,-1.80,
/player/Jarmal-Reid/Summary/28740,International,2013,14,Oregon State,/player/Jarmal-Reid/Summary/28740=2013,/cbb/players/jarmal-reid-1.html,,-4.50,3.10,-1.40,
/player/Jarmal-Reid/Summary/28740,International,2014,15,Oregon State,/player/Jarmal-Reid/Summary/28740=2014,/cbb/players/jarmal-reid-1.html,,-1.90,2.00,0.10,
/player/Jarmal-Reid/Summary/28740,International,2015,16,Oregon State,/player/Jarmal-Reid/Summary/28740=2015,/cbb/players/jarmal-reid-1.html,,-4.50,2.00,-2.40,
/player/Oskars-Reinfelds/Summary/26536,International,2012,13,Portland,/player/Oskars-Reinfelds/Summary/26536=2012,/cbb/players/oscars-reinfelds-1.html,,-2.60,-1.10,-3.60,
/player/Oskars-Reinfelds/Summary/26536,International,2014,15,Troy,/player/Oskars-Reinfelds/Summary/26536=2014,/cbb/players/oscars-reinfelds-1.html,,-2.90,-3.40,-6.30,
/player/Katin-Reinhardt/Summary/24299,International,2012,13,UNLV,/player/Katin-Reinhardt/Summary/24299=2012,/cbb/players/katin-reinhardt-1.html,,1.10,0.80,1.90,
/player/Katin-Reinhardt/Summary/24299,International,2014,15,USC,/player/Katin-Reinhardt/Summary/24299=2014,/cbb/players/katin-reinhardt-1.html,,1.50,-0.70,0.80,
/player/Katin-Reinhardt/Summary/24299,International,2015,16,USC,/player/Katin-Reinhardt/Summary/24299=2015,/cbb/players/katin-reinhardt-1.html,,3.60,0.70,4.40,
/player/Katin-Reinhardt/Summary/24299,International,2016,17,Marquette,/player/Katin-Reinhardt/Summary/24299=2016,/cbb/players/katin-reinhardt-1.html,,4.30,-1.30,3.00,
/player/Thomas-Reuter/Summary/27063,International,2012,13,Eastern Washington,/player/Thomas-Reuter/Summary/27063=2012,/cbb/players/thomas-reuter-1.html,,-4.80,-1.50,-6.30,
/player/Thomas-Reuter/Summary/27063,International,2013,14,Eastern Washington,/player/Thomas-Reuter/Summary/27063=2013,/cbb/players/thomas-reuter-1.html,,-5.10,-1.60,-6.70,
/player/Chris-Reyes/Summary/28259,International,2014,15,Utah,/player/Chris-Reyes/Summary/28259=2014,/cbb/players/chris-reyes-1.html,,-0.80,4.70,3.90,
/player/Chris-Reyes/Summary/28259,International,2015,16,Utah,/player/Chris-Reyes/Summary/28259=2015,/cbb/players/chris-reyes-1.html,,0.00,1.90,1.90,
/player/Chris-Reyes/Summary/28259,International,2016,17,Pepperdine,/player/Chris-Reyes/Summary/28259=2016,/cbb/players/chris-reyes-1.html,,1.20,0.40,1.60,
/player/Jalen-Reynolds/Summary/42854,International,2013,14,Xavier,/player/Jalen-Reynolds/Summary/42854=2013,/cbb/players/jalen-reynolds-1.html,,0.60,2.00,2.60,
/player/Jalen-Reynolds/Summary/42854,International,2014,15,Xavier,/player/Jalen-Reynolds/Summary/42854=2014,/cbb/players/jalen-reynolds-1.html,,3.20,3.20,6.40,
/player/Jalen-Reynolds/Summary/42854,International,2015,16,Xavier,/player/Jalen-Reynolds/Summary/42854=2015,/cbb/players/jalen-reynolds-1.html,,0.80,4.20,5.10,
/player/Shane-Richards/Summary/44566,D-League,2012,13,Manhattan,/player/Shane-Richards/Summary/44566=2012,/cbb/players/shane-richards-1.html,,2.30,-1.50,0.80,
/player/Shane-Richards/Summary/44566,D-League,2013,14,Manhattan,/player/Shane-Richards/Summary/44566=2013,/cbb/players/shane-richards-1.html,,4.60,-1.10,3.50,
/player/Shane-Richards/Summary/44566,D-League,2014,15,Manhattan,/player/Shane-Richards/Summary/44566=2014,/cbb/players/shane-richards-1.html,,3.30,-1.20,2.10,
/player/Shane-Richards/Summary/44566,D-League,2015,16,Manhattan,/player/Shane-Richards/Summary/44566=2015,/cbb/players/shane-richards-1.html,,1.50,-2.40,-0.90,
/player/Gary-Ricks-Mondragon/Summary/42592,International,2012,13,Drake,/player/Gary-Ricks-Mondragon/Summary/42592=2012,/cbb/players/gary-ricks-1.html,,0.30,-0.90,-0.60,
/player/Gary-Ricks-Mondragon/Summary/42592,International,2013,14,Drake,/player/Gary-Ricks-Mondragon/Summary/42592=2013,/cbb/players/gary-ricks-1.html,,6.20,0.40,6.60,
/player/Gary-Ricks-Mondragon/Summary/42592,International,2014,15,Drake,/player/Gary-Ricks-Mondragon/Summary/42592=2014,/cbb/players/gary-ricks-1.html,,4.30,-2.80,1.60,
/player/Cameron-Ridley/Summary/24244,International,2012,13,Texas,/player/Cameron-Ridley/Summary/24244=2012,/cbb/players/cameron-ridley-1.html,,-5.10,5.60,0.50,
/player/Cameron-Ridley/Summary/24244,International,2013,14,Texas,/player/Cameron-Ridley/Summary/24244=2013,/cbb/players/cameron-ridley-1.html,,2.00,5.10,7.00,
/player/Cameron-Ridley/Summary/24244,International,2014,15,Texas,/player/Cameron-Ridley/Summary/24244=2014,/cbb/players/cameron-ridley-1.html,,1.70,5.30,7.10,
/player/Cameron-Ridley/Summary/24244,International,2015,16,Texas,/player/Cameron-Ridley/Summary/24244=2015,/cbb/players/cameron-ridley-1.html,,1.10,8.60,9.70,
/player/Victor-Robbins/Summary/42495,International,2012,13,Oregon State,/player/Victor-Robbins/Summary/42495=2012,/cbb/players/victor-robbins-1.html,,-2.00,-1.00,-3.00,
/player/Victor-Robbins/Summary/42495,International,2013,14,Oregon State,/player/Victor-Robbins/Summary/42495=2013,/cbb/players/victor-robbins-1.html,,-0.70,0.20,-0.40,
/player/Victor-Robbins/Summary/42495,International,2014,15,Oregon State,/player/Victor-Robbins/Summary/42495=2014,/cbb/players/victor-robbins-1.html,,1.70,-0.30,1.40,
/player/Casey-Roberts/Summary/44861,International,2012,13,Liberty,/player/Casey-Roberts/Summary/44861=2012,/cbb/players/casey-roberts-1.html,,0.30,-3.70,-3.40,
/player/Casey-Roberts/Summary/44861,International,2013,14,Liberty,/player/Casey-Roberts/Summary/44861=2013,/cbb/players/casey-roberts-1.html,,1.20,-3.50,-2.30,
/player/Eric-Robertson/Summary/44226,International,2012,13,Chattanooga,/player/Eric-Robertson/Summary/44226=2012,/cbb/players/eric-robertson-1.html,,-1.70,-1.90,-3.70,
/player/Eric-Robertson/Summary/44226,International,2013,14,Chattanooga,/player/Eric-Robertson/Summary/44226=2013,/cbb/players/eric-robertson-1.html,,-1.20,-2.70,-3.90,
/player/Eric-Robertson/Summary/44226,International,2014,15,Chattanooga,/player/Eric-Robertson/Summary/44226=2014,/cbb/players/eric-robertson-1.html,,4.60,-2.90,1.70,
/player/Eric-Robertson/Summary/44226,International,2015,16,Chattanooga,/player/Eric-Robertson/Summary/44226=2015,/cbb/players/eric-robertson-1.html,,2.30,-1.10,1.20,
/player/Glenn-Robinson/Summary/28500,NBA,2012,13,Michigan,/player/Glenn-Robinson/Summary/28500=2012,/cbb/players/glenn-robinson-2.html,,6.90,3.10,9.90,
/player/Glenn-Robinson/Summary/28500,NBA,2013,14,Michigan,/player/Glenn-Robinson/Summary/28500=2013,/cbb/players/glenn-robinson-2.html,,4.40,1.60,6.10,
/player/Jalen-Robinson/Summary/42827,International,2012,13,Dayton,/player/Jalen-Robinson/Summary/42827=2012,/cbb/players/jalen-robinson--1.html,,0.60,1.40,2.00,
/player/Jalen-Robinson/Summary/42827,International,2013,14,Dayton,/player/Jalen-Robinson/Summary/42827=2013,/cbb/players/jalen-robinson--1.html,,-2.40,1.30,-1.10,
/player/Jalen-Robinson/Summary/42827,International,2014,15,Dayton,/player/Jalen-Robinson/Summary/42827=2014,/cbb/players/jalen-robinson--1.html,,-4.10,2.50,-1.60,
/player/James-Robinson/Summary/24300,International,2012,13,Pittsburgh,/player/James-Robinson/Summary/24300=2012,/cbb/players/james-robinson-2.html,,2.40,2.30,4.70,
/player/James-Robinson/Summary/24300,International,2013,14,Pittsburgh,/player/James-Robinson/Summary/24300=2013,/cbb/players/james-robinson-2.html,,4.00,3.90,7.80,
/player/James-Robinson/Summary/24300,International,2014,15,Pittsburgh,/player/James-Robinson/Summary/24300=2014,/cbb/players/james-robinson-2.html,,2.70,1.00,3.70,
/player/James-Robinson/Summary/24300,International,2015,16,Pittsburgh,/player/James-Robinson/Summary/24300=2015,/cbb/players/james-robinson-2.html,,3.50,2.00,5.50,
/player/Ray-Rodriguez/Summary/45130,International,2012,13,North Florida,/player/Ray-Rodriguez/Summary/45130=2012,/cbb/players/ray-rodriguez-1.html,/cbb/players/ray-rodriguez-2.html,-6.40,-4.30,-10.80,
/player/Ray-Rodriguez/Summary/45130,International,2014,15,Florida International,/player/Ray-Rodriguez/Summary/45130=2014,/cbb/players/ray-rodriguez-1.html,/cbb/players/ray-rodriguez-2.html,-1.20,-3.10,-4.30,
/player/Ray-Rodriguez/Summary/45130,International,2015,16,Florida International,/player/Ray-Rodriguez/Summary/45130=2015,/cbb/players/ray-rodriguez-1.html,/cbb/players/ray-rodriguez-2.html,-1.80,-2.90,-4.60,
/player/Frank-Rogers/Summary/42756,International,2012,13,San Francisco,/player/Frank-Rogers/Summary/42756=2012,/cbb/players/frank-rogers-1.html,,-3.30,1.90,-1.40,
/player/Frank-Rogers/Summary/42756,International,2014,15,San Jose State,/player/Frank-Rogers/Summary/42756=2014,/cbb/players/frank-rogers-1.html,,-1.90,-0.60,-2.40,
/player/Frank-Rogers/Summary/42756,International,2015,16,San Jose State,/player/Frank-Rogers/Summary/42756=2015,/cbb/players/frank-rogers-1.html,,0.20,0.90,1.10,
/player/LJ-Rose/Summary/24261,D-League,2012,13,Baylor,/player/LJ-Rose/Summary/24261=2012,/cbb/players/lj-rose-1.html,/cbb/players/lj-rose-2.html,-4.90,0.70,-4.20,
/player/LJ-Rose/Summary/24261,D-League,2013,14,Houston,/player/LJ-Rose/Summary/24261=2013,/cbb/players/lj-rose-1.html,/cbb/players/lj-rose-2.html,2.00,-2.90,-0.90,
/player/LJ-Rose/Summary/24261,D-League,2014,15,Houston,/player/LJ-Rose/Summary/24261=2014,/cbb/players/lj-rose-1.html,/cbb/players/lj-rose-2.html,-0.30,-2.90,-3.10,
/player/LJ-Rose/Summary/24261,D-League,2015,16,Houston,/player/LJ-Rose/Summary/24261=2015,/cbb/players/lj-rose-1.html,/cbb/players/lj-rose-2.html,3.90,-4.10,-0.20,
/player/LJ-Rose/Summary/24261,D-League,2016,17,Brigham Young,/player/LJ-Rose/Summary/24261=2016,/cbb/players/lj-rose-1.html,/cbb/players/lj-rose-2.html,0.60,1.70,2.30,
/player/Aaron-Ross/Summary/24235,International,2013,14,Texas Tech,/player/Aaron-Ross/Summary/24235=2013,/cbb/players/aaron-ross-1.html,,2.70,-1.10,1.60,
/player/Aaron-Ross/Summary/24235,International,2014,15,Texas Tech,/player/Aaron-Ross/Summary/24235=2014,/cbb/players/aaron-ross-1.html,,-6.40,-0.40,-6.70,
/player/Aaron-Ross/Summary/24235,International,2015,16,Texas Tech,/player/Aaron-Ross/Summary/24235=2015,/cbb/players/aaron-ross-1.html,,4.80,-0.10,4.70,
/player/Aaron-Ross/Summary/24235,International,2016,17,Texas Tech,/player/Aaron-Ross/Summary/24235=2016,/cbb/players/aaron-ross-1.html,,4.30,0.00,4.30,
/player/Jalen-Ross/Summary/42946,International,2012,13,Eastern Michigan,/player/Jalen-Ross/Summary/42946=2012,/cbb/players/jalen-ross-1.html,,-5.40,-1.90,-7.30,
/player/Jalen-Ross/Summary/42946,International,2013,14,Eastern Michigan,/player/Jalen-Ross/Summary/42946=2013,/cbb/players/jalen-ross-1.html,,-6.30,0.70,-5.50,
/player/Jalen-Ross/Summary/42946,International,2015,16,Hartford,/player/Jalen-Ross/Summary/42946=2015,/cbb/players/jalen-ross-1.html,,0.10,-3.50,-3.40,
/player/Jalen-Ross/Summary/42946,International,2016,17,Hartford,/player/Jalen-Ross/Summary/42946=2016,/cbb/players/jalen-ross-1.html,,-0.10,-4.20,-4.30,
/player/Matt-Ross/Summary/44605,International,2012,13,Chicago State,/player/Matt-Ross/Summary/44605=2012,/cbb/players/matt-ross-1.html,,-1.60,0.30,-1.30,
/player/Matt-Ross/Summary/44605,International,2013,14,Chicago State,/player/Matt-Ross/Summary/44605=2013,/cbb/players/matt-ross-1.html,,-0.20,0.20,0.00,
/player/Aaron-Rountree/Summary/24668,International,2012,13,Wake Forest,/player/Aaron-Rountree/Summary/24668=2012,/cbb/players/aaron-roundtree-1.html,,0.00,8.50,8.50,
/player/Aaron-Rountree/Summary/24668,International,2013,14,Wake Forest,/player/Aaron-Rountree/Summary/24668=2013,/cbb/players/aaron-roundtree-1.html,,-2.10,5.00,2.80,
/player/Aaron-Rountree/Summary/24668,International,2014,15,Wake Forest,/player/Aaron-Rountree/Summary/24668=2014,/cbb/players/aaron-roundtree-1.html,,-0.80,4.50,3.70,
/player/Aaron-Rountree/Summary/24668,International,2015,16,Iona,/player/Aaron-Rountree/Summary/24668=2015,/cbb/players/aaron-roundtree-1.html,,-1.60,6.10,4.50,
/player/Titus-Rubles/Summary/42381,D-League,2012,13,Cincinnati,/player/Titus-Rubles/Summary/42381=2012,/cbb/players/titus-rubles-1.html,,-1.20,5.10,3.90,
/player/Titus-Rubles/Summary/42381,D-League,2013,14,Cincinnati,/player/Titus-Rubles/Summary/42381=2013,/cbb/players/titus-rubles-1.html,,0.20,6.10,6.40,
/player/Dewayne-Russell/Summary/45031,International,2012,13,Northern Arizona,/player/Dewayne-Russell/Summary/45031=2012,/cbb/players/dewayne-russell-1.html,,-0.70,-3.10,-3.80,
/player/Dewayne-Russell/Summary/45031,International,2014,15,Grand Canyon,/player/Dewayne-Russell/Summary/45031=2014,/cbb/players/dewayne-russell-1.html,,0.80,-2.30,-1.60,
/player/Dewayne-Russell/Summary/45031,International,2015,16,Grand Canyon,/player/Dewayne-Russell/Summary/45031=2015,/cbb/players/dewayne-russell-1.html,,-0.60,1.00,0.40,
/player/Dewayne-Russell/Summary/45031,International,2016,17,Grand Canyon,/player/Dewayne-Russell/Summary/45031=2016,/cbb/players/dewayne-russell-1.html,,2.30,-0.10,2.20,
/player/Zedric-Sadler/Summary/44595,International,2012,13,Rider,/player/Zedric-Sadler/Summary/44595=2012,/cbb/players/zedric-sadler-1.html,,-1.70,0.50,-1.20,
/player/Zedric-Sadler/Summary/44595,International,2013,14,Rider,/player/Zedric-Sadler/Summary/44595=2013,/cbb/players/zedric-sadler-1.html,,-0.30,-0.90,-1.20,
/player/Zedric-Sadler/Summary/44595,International,2014,15,Rider,/player/Zedric-Sadler/Summary/44595=2014,/cbb/players/zedric-sadler-1.html,,0.70,1.10,1.80,
/player/Zedric-Sadler/Summary/44595,International,2015,16,Rider,/player/Zedric-Sadler/Summary/44595=2015,/cbb/players/zedric-sadler-1.html,,-3.30,2.40,-0.90,
/player/Dom-Samac/Summary/42780,International,2012,13,Denver,/player/Dom-Samac/Summary/42780=2012,/cbb/players/dom-samac-1.html,,-1.60,-3.30,-4.90,
/player/Dom-Samac/Summary/42780,International,2013,14,Denver,/player/Dom-Samac/Summary/42780=2013,/cbb/players/dom-samac-1.html,,-0.10,-2.90,-3.00,
/player/JaKarr-Sampson/Summary/24175,NBA,2012,13,St. John's,/player/JaKarr-Sampson/Summary/24175=2012,/cbb/players/jakarr-sampson-1.html,,-0.40,1.40,1.10,
/player/JaKarr-Sampson/Summary/24175,NBA,2013,14,St. John's,/player/JaKarr-Sampson/Summary/24175=2013,/cbb/players/jakarr-sampson-1.html,,0.10,2.10,2.20,
/player/Tanner-Samson/Summary/44247,International,2012,13,Elon,/player/Tanner-Samson/Summary/44247=2012,/cbb/players/tanner-samson-1.html,,1.40,-0.30,1.10,
/player/Tanner-Samson/Summary/44247,International,2013,14,Elon,/player/Tanner-Samson/Summary/44247=2013,/cbb/players/tanner-samson-1.html,,4.60,-0.50,4.10,
/player/Tanner-Samson/Summary/44247,International,2014,15,Elon,/player/Tanner-Samson/Summary/44247=2014,/cbb/players/tanner-samson-1.html,,2.10,-0.60,1.50,
/player/Tanner-Samson/Summary/44247,International,2015,16,Elon,/player/Tanner-Samson/Summary/44247=2015,/cbb/players/tanner-samson-1.html,,4.80,0.40,5.30,
/player/Duda-Sanadze/Summary/41457,International,2013,14,San Diego,/player/Duda-Sanadze/Summary/41457=2013,/cbb/players/duda-sanadze-1.html,,0.00,-1.80,-1.80,
/player/Duda-Sanadze/Summary/41457,International,2014,15,San Diego,/player/Duda-Sanadze/Summary/41457=2014,/cbb/players/duda-sanadze-1.html,,-2.20,0.60,-1.60,
/player/Duda-Sanadze/Summary/41457,International,2015,16,San Diego,/player/Duda-Sanadze/Summary/41457=2015,/cbb/players/duda-sanadze-1.html,,-0.40,-1.80,-2.20,
/player/Tomas-Sanchez-Jenkins/Summary/45008,International,2012,13,Idaho State,/player/Tomas-Sanchez-Jenkins/Summary/45008=2012,/cbb/players/tomas-sanchez-1.html,,0.80,-2.30,-1.50,
/player/Tomas-Sanchez-Jenkins/Summary/45008,International,2013,14,Idaho State,/player/Tomas-Sanchez-Jenkins/Summary/45008=2013,/cbb/players/tomas-sanchez-1.html,,1.40,-2.70,-1.30,
